movie_id,title,year,certificate,runtime_minutes,genre,rating,metascore,description,director,stars,votes,gross_millions
tt1000818,An Adventures 711,2023,PG-13,133,"Horror, Sci-Fi",8.1,,A critically acclaimed horror masterpiece.,Quentin Tarantino,"Jennifer Lawrence, Scarlett Johansson, Leonardo DiCaprio, Margot Robbie",50164,477.01
tt1000437,Dark Destiny 330,2005,PG-13,136,"War, Western",8.1,,A critically acclaimed war masterpiece.,Denis Villeneuve,"Jack Nicholson, Daniel Day-Lewis, Meryl Streep, Jennifer Lawrence, Christian Bale",276470,97.99
tt1000689,Final Kingdom 582,2020,Not Rated,117,Documentary,8.1,,An epic documentary tale directed by Stanley Kubrick.,Stanley Kubrick,"Chris Hemsworth, Edward Norton, Daniel Day-Lewis, Tom Hanks",480446,
tt1000071,Crash,1995,G,133,"Drama, Comedy",8.1,82.0,A critically acclaimed drama masterpiece.,Guillermo del Toro,"Denzel Washington, Daniel Day-Lewis, Keanu Reeves",373846,
tt1000962,A Legend 855,2019,R,109,"Biography, Sci-Fi",8.0,72.0,A biography film set in 2019.,Francis Ford Coppola,"Robert De Niro, Morgan Freeman, Tom Cruise, Robert Downey Jr.",33606,422.17
tt1000042,The Grand Budapest Hotel,1978,PG-13,100,"Drama, Romance, War",8.0,74.0,An epic drama tale directed by Stanley Kubrick.,Stanley Kubrick,"Mark Ruffalo, Jennifer Lawrence, Tom Cruise, Christian Bale, Anthony Hopkins",41716,
tt1000029,Django Unchained,1964,R,126,"Biography, Documentary",8.0,66.0,A critically acclaimed biography masterpiece.,Park Chan-wook,"Amy Adams, Margot Robbie, Natalie Portman",77580,196.37
tt1000003,Pulp Fiction,1972,PG-13,130,"Musical, Documentary",8.0,81.0,A critically acclaimed musical masterpiece.,Hayao Miyazaki,"Margot Robbie, Christian Bale, Daniel Day-Lewis",17864,16.48
tt1000028,Back to the Future,1961,Not Rated,103,Crime,8.0,,A critically acclaimed crime masterpiece.,James Cameron,"Amy Adams, Jennifer Lawrence, Natalie Portman, Daniel Day-Lewis, Mark Ruffalo",141814,273.15
tt1000031,Toy Story,1971,PG-13,113,"Musical, Family",8.0,,An epic musical tale directed by Ryan Coogler.,Ryan Coogler,"Brad Pitt, Harrison Ford, Viola Davis",3999,283.32
tt1000063,Birdman,1995,R,89,"Sci-Fi, Musical",8.0,,A sci-fi film set in 1995.,Quentin Tarantino,"Jack Nicholson, Emma Stone, Tom Hanks",216338,249.36
tt1000596,Last Story 489,2012,NC-17,126,"Western, Action",8.0,92.0,An epic western tale directed by Ryan Coogler.,Ryan Coogler,"Emma Stone, Will Smith, Leonardo DiCaprio",3594,337.62
tt1000621,First Love 514,2017,Not Rated,85,Horror,8.0,68.0,A horror film set in 2017.,Steven Spielberg,"Zendaya, Harrison Ford, Meryl Streep, Jennifer Lawrence, Jack Nicholson",4945,
tt1000719,An Legend 612,2000,PG,113,Horror,8.0,88.0,A critically acclaimed horror masterpiece.,Taika Waititi,"Margot Robbie, Edward Norton, Anthony Hopkins",138210,
tt1000089,Platoon,1995,PG-13,91,Crime,8.0,90.0,A critically acclaimed crime masterpiece.,George Lucas,"Harrison Ford, Tom Hanks, Anthony Hopkins",72846,87.53
tt1000097,The Deer Hunter,1985,PG,110,"Mystery, Western, Drama",8.0,88.0,A mystery film set in 1985.,Coen Brothers,"Robert De Niro, Zendaya, Samuel L. Jackson, Jack Nicholson, Leonardo DiCaprio",128485,289.11
tt1000096,Kramer vs. Kramer,1998,NC-17,125,"Action, Adventure, Mystery",8.0,75.0,An epic action tale directed by Wes Anderson.,Wes Anderson,"Jack Nicholson, Viola Davis, Johnny Depp, Timothée Chalamet, Robert De Niro",43818,298.31
tt1000092,Terms of Endearment,1991,NC-17,123,Biography,8.0,66.0,A critically acclaimed biography masterpiece.,Ron Howard,"Cate Blanchett, Viola Davis, Harrison Ford",66483,
tt1000552,Dark Mission 445,2013,R,123,Animation,8.0,78.0,A critically acclaimed animation masterpiece.,Ron Howard,"Brad Pitt, Anthony Hopkins, Matt Damon, Daniel Day-Lewis",13229,974.82
tt1000380,A Empire 273,2013,PG-13,114,"Documentary, Biography, Drama",8.0,,A thrilling documentary adventure.,Christopher Nolan,"Tom Cruise, Robert De Niro, Al Pacino, Timothée Chalamet, Margot Robbie",47806,
tt1000542,A Quest 435,2011,R,111,"Crime, Action, Family",8.0,67.0,A crime film set in 2011.,Ang Lee,"Samuel L. Jackson, Matt Damon, Al Pacino, Johnny Depp",66289,
tt1000553,Final Mission 446,2007,R,142,"Animation, Horror",8.0,83.0,A animation film set in 2007.,David Fincher,"Natalie Portman, Al Pacino, Tom Hanks, Edward Norton",50156,402.57
tt1000132,A Dreams 25,1991,PG,85,"Sci-Fi, Musical, Documentary",8.0,,A sci-fi film set in 1991.,Danny Boyle,"Meryl Streep, Robert De Niro, Samuel L. Jackson, Margot Robbie",50422,259.46
tt1000586,An Mission 479,2000,R,152,"Documentary, Sci-Fi, Comedy",8.0,76.0,A documentary film set in 2000.,Peter Jackson,"Cate Blanchett, Edward Norton, Al Pacino, Robert Downey Jr., Scarlett Johansson",700778,45.63
tt1000320,Final Chronicles 213,2008,R,132,"Adventure, Documentary",8.0,,An epic adventure tale directed by Coen Brothers.,Coen Brothers,"Robert De Niro, Jack Nicholson, Leonardo DiCaprio, Tom Cruise, Natalie Portman",80400,
tt1000015,Parasite,1970,PG-13,105,Fantasy,8.0,68.0,An epic fantasy tale directed by Spike Lee.,Spike Lee,"Chris Hemsworth, Leonardo DiCaprio, Samuel L. Jackson, Florence Pugh",175405,78.17
tt1000009,The Matrix,1949,R,127,"Biography, Western",8.0,84.0,A critically acclaimed biography masterpiece.,Pedro Almodóvar,"Cate Blanchett, Harrison Ford, Will Smith",23193,89.85
tt1000956,Secret Love 849,2016,R,130,"Drama, Fantasy",7.9,,An epic drama tale directed by Taika Waititi.,Taika Waititi,"Mark Ruffalo, Keanu Reeves, Tom Cruise",23018,823.99
tt1000951,An Love 844,2003,PG,124,Documentary,7.9,,A thrilling documentary adventure.,Robert Zemeckis,"Leonardo DiCaprio, Samuel L. Jackson, Matt Damon, Mark Ruffalo, Amy Adams",27728,
tt1000045,Get Out,1960,PG-13,150,"Fantasy, Mystery",7.9,,A fantasy film set in 1960.,Sam Mendes,"Morgan Freeman, Cate Blanchett, Harrison Ford, Matt Damon",22160,210.01
tt1000863,A Journey 756,2008,PG,118,"Family, Animation, Drama",7.9,65.0,A thrilling family adventure.,Clint Eastwood,"Emma Stone, Mark Ruffalo, Will Smith, Keanu Reeves",30153,133.74
tt1000054,Spider-Man: No Way Home,1989,PG,143,"Sci-Fi, Mystery",7.9,68.0,A thrilling sci-fi adventure.,Greta Gerwig,"Matt Damon, Florence Pugh, Johnny Depp",152395,
tt1000056,The Batman,1995,R,115,"Documentary, Musical, War",7.9,72.0,An epic documentary tale directed by Danny Boyle.,Danny Boyle,"Kate Winslet, Viola Davis, Christian Bale, Al Pacino, Tom Hanks",15767,245.49
tt1000060,Wonder Woman,1990,Not Rated,132,Horror,7.9,,An epic horror tale directed by Hayao Miyazaki.,Hayao Miyazaki,"Jack Nicholson, Brad Pitt, Gary Oldman, Denzel Washington, Will Smith",12011,
tt1000082,Schindler's List,1982,PG,110,"Sci-Fi, Fantasy",7.9,,A sci-fi film set in 1982.,Jordan Peele,"Margot Robbie, Kate Winslet, Will Smith, Scarlett Johansson",507552,23.37
tt1000226,Final Journey 119,2020,PG,138,"Drama, Horror, Fantasy",7.9,68.0,A thrilling drama adventure.,Sam Mendes,"Brad Pitt, Al Pacino, Anthony Hopkins, Tom Cruise, Scarlett Johansson",176752,417.81
tt1000223,Last Revolution 116,2022,PG-13,141,"Drama, Comedy",7.9,,An epic drama tale directed by Spike Lee.,Spike Lee,"Florence Pugh, Jack Nicholson, Tom Hanks, Robert Downey Jr., Anthony Hopkins",2670,100.43
tt1000615,Lost Chronicles 508,2012,PG,99,"Action, Fantasy",7.9,,A critically acclaimed action masterpiece.,Denis Villeneuve,"Edward Norton, Harrison Ford, Denzel Washington, Chris Hemsworth, Meryl Streep",16329,869.63
tt1000034,Jurassic Park,1957,PG,113,"War, Adventure",7.9,76.0,A critically acclaimed war masterpiece.,Alfred Hitchcock,"Johnny Depp, Jennifer Lawrence, Cate Blanchett, Tom Cruise, Samuel L. Jackson",28204,89.57
tt1000983,The Quest 876,2010,PG,87,Animation,7.9,,An epic animation tale directed by Frank Darabont.,Frank Darabont,"Emma Stone, Leonardo DiCaprio, Natalie Portman",192165,466.0
tt1000017,The Departed,1978,R,112,"Family, Crime, Fantasy",7.9,,A family film set in 1978.,Stanley Kubrick,"Kate Winslet, Tom Cruise, Florence Pugh, Robert De Niro, Morgan Freeman",89920,212.07
tt1000139,Dark Quest 32,1986,G,122,War,7.9,65.0,A war film set in 1986.,James Cameron,"Emma Stone, Keanu Reeves, Brad Pitt, Viola Davis",39753,
tt1000549,Secret War 442,2019,PG,139,Family,7.9,67.0,A thrilling family adventure.,Wong Kar-wai,"Meryl Streep, Robert Downey Jr., Gary Oldman, Natalie Portman, Scarlett Johansson",2500000,
tt1000131,Secret Adventures 24,1995,PG,156,"Adventure, Thriller",7.9,76.0,A thrilling adventure adventure.,Quentin Tarantino,"Jack Nicholson, Gary Oldman, Amy Adams",29620,
tt1000516,Secret Quest 409,2012,PG-13,135,"Drama, Thriller",7.9,,An epic drama tale directed by Steven Spielberg.,Steven Spielberg,"Leonardo DiCaprio, Meryl Streep, Brad Pitt",51522,550.44
tt1000496,Final Quest 389,2000,PG-13,89,"Drama, Thriller",7.9,79.0,A thrilling drama adventure.,Bong Joon-ho,"Tom Cruise, Keanu Reeves, Johnny Depp",26165,218.12
tt1000480,An Mystery 373,2005,PG,133,"Romance, Sci-Fi",7.9,90.0,A thrilling romance adventure.,Francis Ford Coppola,"Harrison Ford, Matt Damon, Daniel Day-Lewis, Tom Hanks, Mark Ruffalo",78553,499.98
tt1000467,Last Mystery 360,2002,R,130,"Western, Adventure",7.9,86.0,A western film set in 2002.,James Cameron,"Harrison Ford, Jennifer Lawrence, Natalie Portman, Christian Bale",176033,339.8
tt1000352,Dark Quest 245,2007,G,119,"Western, Comedy",7.9,81.0,A critically acclaimed western masterpiece.,Ridley Scott,"Daniel Day-Lewis, Natalie Portman, Anthony Hopkins, Edward Norton",135320,454.59
tt1000284,An Mission 177,2004,PG-13,107,Biography,7.9,,A thrilling biography adventure.,Wong Kar-wai,"Meryl Streep, Brad Pitt, Jack Nicholson",504214,
tt1000269,Lost Dreams 162,2024,PG-13,110,Western,7.9,91.0,A critically acclaimed western masterpiece.,Greta Gerwig,"Harrison Ford, Scarlett Johansson, Anthony Hopkins, Amy Adams",15647,
tt1000650,A Kingdom 543,2023,PG,84,"Thriller, Western",7.9,74.0,A thriller film set in 2023.,Steven Spielberg,"Scarlett Johansson, Kate Winslet, Florence Pugh, Amy Adams",15388,404.1
tt1000299,Secret Awakening 192,2021,PG,122,"Western, Biography, Comedy",7.9,,A critically acclaimed western masterpiece.,Park Chan-wook,"Al Pacino, Daniel Day-Lewis, Matt Damon",17581,
tt1000079,The English Patient,1989,PG-13,123,Biography,7.9,,A biography film set in 1989.,Akira Kurosawa,"Harrison Ford, Jennifer Lawrence, Johnny Depp",129033,
tt1000690,Dark Empire 583,2008,Not Rated,139,"Comedy, War",7.9,79.0,A comedy film set in 2008.,Bong Joon-ho,"Samuel L. Jackson, Chris Hemsworth, Keanu Reeves, Harrison Ford, Jennifer Lawrence",68390,
tt1000692,Final Empire 585,2013,PG,132,"Mystery, Thriller",7.9,74.0,A thrilling mystery adventure.,Steven Spielberg,"Margot Robbie, Scarlett Johansson, Robert De Niro, Robert Downey Jr., Emma Stone",48573,311.03
tt1000098,Annie Hall,1993,PG-13,127,"Musical, Animation, Biography",7.9,74.0,A musical film set in 1993.,Alfred Hitchcock,"Scarlett Johansson, Christian Bale, Kate Winslet, Robert De Niro",230821,
tt1000878,A Awakening 771,2024,PG-13,153,Romance,7.8,,A critically acclaimed romance masterpiece.,Akira Kurosawa,"Daniel Day-Lewis, Mark Ruffalo, Harrison Ford, Tom Cruise, Emma Stone",79694,983.71
tt1000297,Secret Quest 190,2001,PG,130,"Comedy, Crime",7.8,,An epic comedy tale directed by Ava DuVernay.,Ava DuVernay,"Harrison Ford, Morgan Freeman, Amy Adams",345913,95.88
tt1000296,Dark Destiny 189,2010,R,131,"Family, Crime",7.8,82.0,A thrilling family adventure.,Stanley Kubrick,"Timothée Chalamet, Denzel Washington, Keanu Reeves, Florence Pugh, Morgan Freeman",204991,155.33
tt1000238,An Mystery 131,2002,PG,119,"Horror, Crime, Action",7.8,76.0,A horror film set in 2002.,Quentin Tarantino,"Zendaya, Meryl Streep, Johnny Depp, Chris Hemsworth, Timothée Chalamet",71064,13.22
tt1000091,Amadeus,1987,PG,120,Fantasy,7.8,73.0,An epic fantasy tale directed by Quentin Tarantino.,Quentin Tarantino,"Anthony Hopkins, Zendaya, Matt Damon",71849,
tt1000649,Lost Adventures 542,2008,PG-13,119,"Animation, Romance",7.8,78.0,An epic animation tale directed by Wes Anderson.,Wes Anderson,"Mark Ruffalo, Will Smith, Amy Adams, Robert Downey Jr.",55431,
tt1000622,A Destiny 515,2016,PG-13,140,"War, Comedy",7.8,,A critically acclaimed war masterpiece.,Kathryn Bigelow,"Tom Hanks, Margot Robbie, Florence Pugh",11655,243.84
tt1000656,Dark Mission 549,2015,G,116,"Sci-Fi, Adventure, Musical",7.8,69.0,A sci-fi film set in 2015.,Danny Boyle,"Johnny Depp, Amy Adams, Robert De Niro",145850,939.39
tt1000599,Lost Journey 492,2012,R,104,"Fantasy, Thriller",7.8,,An epic fantasy tale directed by Akira Kurosawa.,Akira Kurosawa,"Amy Adams, Margot Robbie, Scarlett Johansson, Jennifer Lawrence, Jack Nicholson",61819,78.05
tt1000423,Final War 316,2016,R,144,"Crime, Comedy, Musical",7.8,68.0,A thrilling crime adventure.,Francis Ford Coppola,"Keanu Reeves, Anthony Hopkins, Florence Pugh",149299,
tt1000373,Lost Empire 266,2007,R,141,"Western, Sci-Fi",7.8,,A critically acclaimed western masterpiece.,Edgar Wright,"Florence Pugh, Amy Adams, Christian Bale, Natalie Portman",355238,297.95
tt1000508,A Revolution 401,2016,R,112,Horror,7.8,,A thrilling horror adventure.,Ridley Scott,"Meryl Streep, Denzel Washington, Cate Blanchett, Daniel Day-Lewis",1011433,
tt1000005,The Lord of the Rings: The Return of the King,1977,R,108,"Animation, Sci-Fi",7.8,67.0,A thrilling animation adventure.,Coen Brothers,"Morgan Freeman, Cate Blanchett, Tom Hanks",57557,159.65
tt1000040,Alien,1964,PG,135,"Comedy, Family",7.8,72.0,A comedy film set in 1964.,Edgar Wright,"Johnny Depp, Anthony Hopkins, Margot Robbie, Florence Pugh, Jack Nicholson",294597,187.49
tt1000900,Lost Dreams 793,2001,PG-13,127,"Animation, Adventure, Musical",7.8,,A animation film set in 2001.,Sam Mendes,"Margot Robbie, Kate Winslet, Brad Pitt, Edward Norton, Matt Damon",1224943,
tt1000065,Argo,2000,R,127,"Fantasy, War",7.8,79.0,An epic fantasy tale directed by Alfred Hitchcock.,Alfred Hitchcock,"Natalie Portman, Amy Adams, Robert De Niro",75401,121.92
tt1000068,Slumdog Millionaire,1982,PG-13,92,Thriller,7.8,70.0,A critically acclaimed thriller masterpiece.,Edgar Wright,"Edward Norton, Margot Robbie, Brad Pitt, Jennifer Lawrence",77786,
tt1000053,No Time to Die,1997,PG-13,133,"Horror, Musical",7.8,,An epic horror tale directed by Jordan Peele.,Jordan Peele,"Anthony Hopkins, Daniel Day-Lewis, Morgan Freeman, Zendaya, Emma Stone",194975,101.17
tt1000783,A Secrets 676,2006,PG,112,"Thriller, Family",7.8,77.0,A thrilling thriller adventure.,Edgar Wright,"Al Pacino, Robert De Niro, Jennifer Lawrence",151071,497.82
tt1000861,An Revolution 754,2021,R,144,"Sci-Fi, Romance, Crime",7.8,86.0,An epic sci-fi tale directed by Taika Waititi.,Taika Waititi,"Harrison Ford, Mark Ruffalo, Margot Robbie, Natalie Portman, Emma Stone",23423,779.9
tt1000823,A Awakening 716,2001,PG,115,"Action, Documentary",7.8,,An epic action tale directed by Ridley Scott.,Ridley Scott,"Robert De Niro, Brad Pitt, Johnny Depp, Jack Nicholson",2075699,168.77
tt1000791,Secret Revolution 684,2014,PG,130,"Documentary, Crime",7.8,69.0,A critically acclaimed documentary masterpiece.,Bong Joon-ho,"Cate Blanchett, Florence Pugh, Emma Stone, Mark Ruffalo, Gary Oldman",525838,359.71
tt1000809,Secret Secrets 702,2001,G,118,Western,7.8,88.0,A thrilling western adventure.,Stanley Kubrick,"Florence Pugh, Robert De Niro, Samuel L. Jackson, Margot Robbie",36275,410.67
tt1000230,An Adventures 123,2011,PG,112,"Adventure, Crime",7.8,,An epic adventure tale directed by Danny Boyle.,Danny Boyle,"Will Smith, Gary Oldman, Scarlett Johansson",11830,418.09
tt1000318,Lost Legend 211,2013,R,118,Musical,7.8,92.0,A musical film set in 2013.,Martin Scorsese,"Jack Nicholson, Meryl Streep, Keanu Reeves",100116,794.83
tt1000347,First War 240,2023,R,110,"Western, Drama",7.8,65.0,A critically acclaimed western masterpiece.,Denis Villeneuve,"Kate Winslet, Brad Pitt, Leonardo DiCaprio, Daniel Day-Lewis, Cate Blanchett",56513,
tt1000884,Secret Quest 777,2005,PG,130,"Family, Horror",7.7,87.0,A thrilling family adventure.,Hayao Miyazaki,"Tom Cruise, Florence Pugh, Tom Hanks",22320,59.64
tt1000849,A Mission 742,2013,PG,108,"Crime, Musical, Documentary",7.7,,A critically acclaimed crime masterpiece.,Edgar Wright,"Matt Damon, Anthony Hopkins, Meryl Streep, Chris Hemsworth, Scarlett Johansson",1373213,197.06
tt1000179,Lost Mission 72,1996,PG-13,112,"Horror, Western, Animation",7.7,82.0,A critically acclaimed horror masterpiece.,Coen Brothers,"Emma Stone, Tom Hanks, Amy Adams, Morgan Freeman",25201,
tt1000046,Black Panther,1969,R,136,Romance,7.7,,A critically acclaimed romance masterpiece.,Francis Ford Coppola,"Viola Davis, Brad Pitt, Chris Hemsworth, Jennifer Lawrence",50532,
tt1000064,12 Years a Slave,1985,PG,124,"Crime, Sci-Fi, Romance",7.7,,A critically acclaimed crime masterpiece.,Spike Lee,"Florence Pugh, Samuel L. Jackson, Al Pacino",46580,5.2
tt1000066,The Artist,1994,PG,121,"War, Sci-Fi, Musical",7.7,86.0,A critically acclaimed war masterpiece.,Edgar Wright,"Jack Nicholson, Margot Robbie, Florence Pugh",102403,210.2
tt1000845,Lost Mystery 738,2001,R,114,Musical,7.7,77.0,A thrilling musical adventure.,Edgar Wright,"Jack Nicholson, Edward Norton, Zendaya, Viola Davis, Tom Hanks",237442,182.23
tt1000083,Unforgiven,1984,PG,128,"Sci-Fi, Thriller",7.7,76.0,An epic sci-fi tale directed by Park Chan-wook.,Park Chan-wook,"Gary Oldman, Morgan Freeman, Harrison Ford, Zendaya",142338,
tt1000976,First Quest 869,2003,R,151,Crime,7.7,69.0,A thrilling crime adventure.,Jordan Peele,"Timothée Chalamet, Morgan Freeman, Samuel L. Jackson, Cate Blanchett, Will Smith",220517,345.98
tt1000279,The Secrets 172,2020,R,100,Drama,7.7,88.0,A thrilling drama adventure.,Coen Brothers,"Anthony Hopkins, Robert De Niro, Harrison Ford, Chris Hemsworth",43434,229.99
tt1000579,Secret Love 472,2013,PG,98,Comedy,7.7,88.0,A thrilling comedy adventure.,Christopher Nolan,"Zendaya, Amy Adams, Leonardo DiCaprio, Viola Davis, Jennifer Lawrence",779119,218.64
tt1000294,Lost Mission 187,2015,PG-13,110,"Thriller, Western",7.7,64.0,A critically acclaimed thriller masterpiece.,Stanley Kubrick,"Leonardo DiCaprio, Gary Oldman, Natalie Portman, Brad Pitt, Zendaya",166514,
tt1000271,An Quest 164,2003,PG-13,123,"Fantasy, Crime",7.7,83.0,A fantasy film set in 2003.,Denis Villeneuve,"Mark Ruffalo, Leonardo DiCaprio, Robert De Niro, Gary Oldman",6448,296.25
tt1000129,Final Mystery 22,1983,PG-13,157,"Romance, Biography, Mystery",7.7,90.0,An epic romance tale directed by James Cameron.,James Cameron,"Meryl Streep, Leonardo DiCaprio, Brad Pitt",15120,
tt1000559,First War 452,2023,Not Rated,150,Crime,7.7,,A thrilling crime adventure.,Ryan Coogler,"Mark Ruffalo, Robert Downey Jr., Emma Stone, Viola Davis, Edward Norton",31337,170.25
tt1000378,First Journey 271,2015,PG-13,115,Biography,7.7,87.0,A biography film set in 2015.,Ridley Scott,"Cate Blanchett, Kate Winslet, Gary Oldman",356541,
tt1000409,Secret Mystery 302,2000,Not Rated,117,War,7.7,65.0,A war film set in 2000.,Coen Brothers,"Christian Bale, Timothée Chalamet, Chris Hemsworth",1649172,
tt1000346,An Kingdom 239,2008,NC-17,124,"Musical, Family, War",7.7,81.0,A musical film set in 2008.,Ava DuVernay,"Edward Norton, Jack Nicholson, Christian Bale, Samuel L. Jackson, Keanu Reeves",748548,
tt1000150,Dark Revolution 43,1989,PG-13,118,"Documentary, Family",7.7,92.0,A documentary film set in 1989.,Martin Scorsese,"Cate Blanchett, Margot Robbie, Keanu Reeves, Al Pacino",8188,157.48
tt1000544,First Quest 437,2009,Not Rated,107,"Musical, Adventure",7.7,,A musical film set in 2009.,Ang Lee,"Anthony Hopkins, Leonardo DiCaprio, Mark Ruffalo, Cate Blanchett",36237,181.15
tt1000502,Dark Journey 395,2018,G,133,Animation,7.7,,A animation film set in 2018.,Bong Joon-ho,"Edward Norton, Tom Hanks, Cate Blanchett",68364,191.29
tt1000499,The Empire 392,2005,PG-13,144,"Horror, Thriller, War",7.7,65.0,An epic horror tale directed by Akira Kurosawa.,Akira Kurosawa,"Brad Pitt, Margot Robbie, Daniel Day-Lewis, Keanu Reeves, Anthony Hopkins",145625,474.7
tt1000124,A Destiny 17,1984,NC-17,149,"Crime, Adventure",7.7,67.0,A crime film set in 1984.,Sam Mendes,"Scarlett Johansson, Brad Pitt, Natalie Portman",907953,270.91
